"","lon","lat"
"4599",-83.1446485,42.4894801
"4600",-87.6297982,41.8781136
"4601",68.8228082,27.7243563
"4602",-73.3467167,42.2024768
"4603",-117.1610838,32.715738
"4604",NA,NA
"4605",-96.728333,43.5473028
"4606",NA,NA
"4607",NA,NA
"4608",-78.792272,42.9790067
"4609",-95.712891,37.09024
"4610",-81.9934581,37.8487147
"4611",-91.8318334,37.9642529
"4612",-95.712891,37.09024
"4613",NA,NA
"4614",-86.7816016,36.1626638
"4615",-99.549573,27.4779362
"4616",-84.2700179,37.8393332
"4617",-84.7463757,42.7533685
"4618",-84.7463757,42.7533685
"4619",-104.6531759,24.0277202
"4620",-106.346771,56.130366
"4621",NA,NA
"4622",-96.9101806,19.5437751
"4623",-92.1735164,38.5767017
"4624",-90.1994042,38.6270025
"4625",-90.1994042,38.6270025
"4626",-94.8724706,40.3461017
"4627",-75.0488604,39.935037
"4628",-76.3457773,37.1223664
"4629",-95.712891,37.09024
"4630",-97.1014499,19.639459
"4631",NA,NA
"4632",NA,NA
"4633",-90.0489801,35.1495343
"4634",-74.5402506,40.2677539
"4635",-96.9101806,19.5437751
"4636",-99.5006322,17.5515346
"4637",-95.712891,37.09024
"4638",-78.898619,35.9940329
"4639",NA,NA
"4640",-95.9345034,41.2565369
"4641",-74.4056612,40.0583238
"4642",-111.8910474,40.7607793
"4643",-99.9018131,31.9685988
"4644",NA,NA
"4645",144.9630576,-37.8136276
"4646",NA,NA
"4647",-74.0059728,40.7127753
"4648",133.775136,-25.274398
"4649",-111.9426452,33.5311541
"4650",-66.58973,6.42375
"4651",NA,NA
"4652",-81.1637245,33.836081
"4653",-70.2568189,43.6590993
"4654",-70.2568189,43.6590993
"4655",-88.0132958,44.5133188
"4656",NA,NA
"4657",NA,NA
"4658",-88.7878678,43.7844397
"4659",-79.9958864,40.4406248
"4660",-77.1945247,41.2033216
"4661",14.0153557,37.5999938
"4662",-87.6297982,41.8781136
"4663",-95.712891,37.09024
"4664",-100.3161126,25.6866142
"4665",NA,NA
"4666",NA,NA
"4667",133.775136,-25.274398
"4668",-122.2710788,37.5585465
"4669",-74.0059728,40.7127753
"4670",-73.8648268,40.8447819
"4671",-106.346771,56.130366
"4672",-0.1277583,51.5073509
"4673",-3.7037902,40.4167754
"4674",NA,NA
"4675",-70.7625532,43.0717552
"4676",-122.3320708,47.6062095
"4677",-79.3831843,43.653226
"4678",-117.1610838,32.715738
"4679",-99.1907364,19.5345279
"4680",-74.0059728,40.7127753
"4681",NA,NA
"4682",-118.7616764,34.1533395
"4683",-79.0192997,35.7595731
"4684",-95.7243335,37.2321077
"4685",-96.2025289,43.6555249
"4686",-122.2913078,37.8271784
"4687",NA,NA
"4688",-117.4260465,47.6587802
"4689",-95.712891,37.09024
"4690",-98.4933873,33.9137085
"4691",NA,NA
"4692",-119.4179324,36.778261
"4693",-84.5555347,42.732535
"4694",-79.3831843,43.653226
"4695",-79.3831843,43.653226
"4696",-79.3831843,43.653226
"4697",55.2707828,25.2048493
"4698",-73.3467167,42.2024768
"4699",-122.6587185,45.5122308
"4700",-100.9855409,22.1564699
"4701",-99.5450974,17.4391926
"4702",NA,NA
"4703",-118.2436849,34.0522342
"4704",-111.0937311,34.0489281
"4705",-100.9855409,22.1564699
"4706",-87.9064736,43.0389025
"4707",-87.9064736,43.0389025
"4708",NA,NA
"4709",-91.8318334,35.20105
"4710",-100.3898881,20.5887932
"4711",-77.0368707,38.9071923
"4712",-101.1949825,19.7059504
"4713",-95.712891,37.09024
"4714",-80.6495194,41.0997803
"4715",NA,NA
"4716",-86.7816016,36.1626638
"4717",-86.7816016,36.1626638
"4718",-101.7068294,19.5665192
"4719",NA,NA
"4720",NA,NA
"4721",NA,NA
"4722",-98.7623874,20.0910963
"4723",-98.7623874,20.0910963
"4724",-98.7623874,20.0910963
"4725",-98.7623874,20.0910963
"4726",-98.7623874,20.0910963
"4727",-98.7623874,20.0910963
"4728",-98.7623874,20.0910963
"4729",-111.8412502,33.3061605
"4730",-80.1917902,25.7616798
"4731",-117.9298493,33.6188829
"4732",-100.3161126,25.6866142
"4733",-100.3161126,25.6866142
"4734",-72.5778415,44.5588028
"4735",-93.6319131,42.0307812
"4736",-74.0059728,40.7127753
"4737",NA,NA
"4738",-100.5408622,28.6916182
"4739",-72.6412013,42.3250896
"4740",-98.9548261,18.8126047
"4741",-86.1349019,40.2671941
"4742",-101.1949825,19.7059504
"4743",-73.3467167,42.2024768
"4744",-74.0059728,40.7127753
"4745",-74.0059728,40.7127753
"4746",-74.0059728,40.7127753
"4747",-94.6858998,46.729553
"4748",NA,NA
"4749",-84.2807329,30.4382559
"4750",NA,NA
"4751",-74.4056612,40.0583238
"4752",-112.0740373,33.4483771
"4753",-103.4067861,25.5428443
"4754",-103.4067861,25.5428443
"4755",NA,NA
"4756",-100.9855409,22.1564699
"4757",-100.9855409,22.1564699
"4758",-98.9548261,18.8126047
"4759",-99.1013498,18.6813049
"4760",-98.9548261,18.8126047
"4761",-71.0588801,42.3600825
"4762",-86.7816016,36.1626638
"4763",-100.9855409,22.1564699
"4764",-100.9855409,22.1564699
"4765",-100.9855409,22.1564699
"4766",-98.7591311,20.1010608
"4767",106.7942405,-6.4024844
"4768",-99.133208,19.4326077
"4769",-95.9981724,36.7522507
"4770",-77.297508,18.109581
"4771",-88.7878678,43.7844397
"4772",-95.712891,37.09024
"4773",-77.297508,18.109581
"4774",-82.907123,40.4172871
"4775",-100.3161126,25.6866142
"4776",NA,NA
"4777",NA,NA
"4778",NA,NA
"4779",-76.8099041,18.0178743
"4780",-81.2452768,42.9849233
"4781",NA,NA
"4782",-80.2481666,43.5448048
"4783",-73.9663536,40.7128324
"4784",-99.3824614,20.7366982
"4785",NA,NA
"4786",-19.020835,64.963051
"4787",-83.8227148,40.7694969
"4788",-99.8363028,25.1889176
"4789",-98.2062727,19.0414398
"4790",-90.1994042,38.6270025
"4791",-90.1994042,38.6270025
"4792",-84.3879824,33.7489954
"4793",-84.3879824,33.7489954
"4794",-99.2215659,18.9242095
"4795",-79.9558968,39.629526
"4796",9.189982,45.4642035
"4797",-122.3320708,47.6062095
"4798",-87.9064736,43.0389025
"4799",-96.9237751,18.8838909
"4800",NA,NA
"4801",-98.9548261,18.8126047
"4802",NA,NA
"4803",NA,NA
"4804",-79.3831843,43.653226
"4805",NA,NA
"4806",-75.5993692,38.3606736
"4807",-87.6297982,41.8781136
"4808",-76.6121893,39.2903848
"4809",-98.2062727,19.0414398
"4810",135.7680294,35.0116363
"4811",-77.5063739,37.665978
"4812",-77.3733139,37.6087561
"4813",-95.712891,37.09024
"4814",NA,NA
"4815",-87.8198478,41.8939617
"4816",-117.1610838,32.715738
"4817",-95.3698028,29.7604267
"4818",-120.5542012,43.8041334
"4819",-71.0588801,42.3600825
"4820",-95.7243335,37.2321077
"4821",-100.3161126,25.6866142
"4822",-75.9107565,43.9747838
"4823",-73.3467167,42.2024768
"4824",-85.323214,51.253775
"4825",-79.9958864,40.4406248
"4826",-119.4179324,36.778261
"4827",-119.4179324,36.778261
"4828",-93.2922989,37.2089572
"4829",-93.2922989,37.2089572
"4830",NA,NA
"4831",-118.442596,34.0412085
"4832",-94.7335709,38.9536174
"4833",-73.9381213,40.8406478
"4834",NA,NA
"4835",-71.0588801,42.3600825
"4836",-71.0588801,42.3600825
"4837",-104.0072348,19.1222634
"4838",-75.1969346,39.8422093
"4839",-85.3863599,40.1933767
"4840",-113.4909267,53.544389
"4841",-80.4549026,38.5976262
"4842",-88.2220372,43.1338972
"4843",-80.347009,41.0036719
"4844",-90.1994042,38.6270025
"4845",-117.0382471,32.5149469
"4846",-118.2605574,34.0781593
"4847",-79.3831843,43.653226
"4848",-99.133208,19.4326077
"4849",-82.907123,40.4172871
"4850",-110.9747108,32.2226066
"4851",-73.8490111,43.0009086
"4852",-99.9018131,31.9685988
"4853",-79.9958864,40.4406248
"4854",-94.548266,37.0990248
"4855",151.2092955,-33.8688197
"4856",-113.4909267,53.544389
"4857",-106.346771,56.130366
"4858",-113.4909267,53.544389
"4859",-73.9841161,40.7317696
"4860",NA,NA
"4861",-83.5080791,35.4563973
"4862",45.079162,23.885942
"4863",-99.133208,19.4326077
"4864",-100.9855409,22.1564699
"4865",-84.5037164,38.0405837
"4866",-112.0391057,46.5891452
"4867",NA,NA
"4868",13.6493044,45.9549755
"4869",-100.1858743,25.776468
"4870",-93.2650108,44.977753
"4871",-77.297508,18.109581
"4872",NA,NA
"4873",-95.712891,37.09024
"4874",-94.6858998,46.729553
"4875",-90.8294002,38.7338885
"4876",-114.0708459,51.0486151
"4877",-99.5075519,27.5035613
"4878",-120.7401385,47.7510741
"4879",-121.8159307,49.3764104
"4880",-99.133208,19.4326077
"4881",-99.5075519,27.5035613
"4882",-103.4067861,25.5428443
"4883",-85.7555722,34.5820472
"4884",-73.3467167,42.2024768
"4885",-114.0708459,51.0486151
"4886",-114.0708459,51.0486151
"4887",-114.0708459,51.0486151
"4888",NA,NA
"4889",-95.712891,37.09024
"4890",-88.1064787,43.0605671
"4891",-74.0643065,40.3470543
"4892",NA,NA
"4893",NA,NA
"4894",-95.712891,37.09024
"4895",-111.0937311,39.3209801
"4896",-102.2070788,19.8866215
"4897",12.4963655,41.9027835
"4898",NA,NA
"4899",-93.2185144,36.6436731
"4900",NA,NA
"4901",-122.3320708,47.6062095
"4902",-122.3320708,47.6062095
"4903",-89.4012302,43.0730517
"4904",-79.9558968,39.629526
"4905",-81.5157535,27.6648274
"4906",-74.0059728,40.7127753
"4907",-74.511172,40.3025907
"4908",-82.5514869,35.5950581
"4909",-79.0377388,43.0962143
"4910",-79.0377388,43.0962143
"4911",-76.6121893,39.2903848
"4912",-75.1652215,39.9525839
"4913",-76.8099041,18.0178743
"4914",NA,NA
"4915",-93.294353,37.0433863
"4916",-95.712891,37.09024
"4917",-86.9223432,20.4229839
"4918",NA,NA
"4919",-119.4179324,36.778261
"4920",-71.1564729,42.4153925
"4921",-95.712891,37.09024
"4922",NA,NA
"4923",-73.0789969,41.3462078
"4924",-95.2455936,37.3367805
"4925",-99.5450974,17.4391926
"4926",NA,NA
"4927",-71.0705763,42.3377967
"4928",-0.6442409,51.602396
"4929",-73.335864,42.2879172
"4930",-73.087749,41.6032207
"4931",-73.3467167,42.2024768
"4932",-102.552784,23.634501
"4933",-85.6023643,44.3148443
"4934",-85.6023643,44.3148443
"4935",-99.9018131,31.9685988
"4936",NA,NA
"4937",-76.6121893,39.2903848
"4938",-74.0059728,40.7127753
"4939",-0.540579,53.230688
"4940",-87.6297982,41.8781136
"4941",-104.990251,39.7392358
"4942",-75.1652215,39.9525839
"4943",-86.5804473,35.5174913
"4944",-107.3940117,24.8090649
"4945",-97.3967019,35.4495065
"4946",-84.5037164,38.0405837
"4947",-87.6297982,41.8781136
"4948",-83.0309143,40.0141905
"4949",-73.9712488,40.7830603
"4950",-119.2920585,36.3302284
"4951",-122.6252431,45.5049376
"4952",-83.9207392,35.9606384
"4953",-99,28.465556
"4954",-102.552784,23.634501
"4955",NA,NA
"4956",-77.297508,18.109581
"4957",-77.297508,18.109581
"4958",NA,NA
"4959",-76.8099041,18.0178743
"4960",-95.712891,37.09024
"4961",NA,NA
"4962",-118.344319,34.131696
"4963",-117.9298493,33.6188829
"4964",NA,NA
"4965",NA,NA
"4966",-86.7816016,36.1626638
"4967",-79.0192997,35.7595731
"4968",NA,NA
"4969",-94.7976958,29.3013479
"4970",-94.7976958,29.3013479
"4971",-77.0368707,38.9071923
"4972",-80.6326916,26.3013917
"4973",-77.297508,18.109581
"4974",-73.3467167,42.2024768
"4975",-3.17909,51.481581
"4976",NA,NA
"4977",-107.8140452,37.6302699
"4978",-107.8140452,37.6302699
"4979",-107.8140452,37.6302699
"4980",NA,NA
"4981",-93.097702,41.8780025
"4982",NA,NA
"4983",-79.9958864,40.4406248
"4984",-99.9018131,31.9685988
"4985",NA,NA
"4986",NA,NA
"4987",-117.1610838,32.715738
"4988",-76.985557,42.8679836
"4989",-122.0559565,37.9688647
"4990",-95.7243335,37.2321077
"4991",NA,NA
"4992",-100.3898881,20.5887932
"4993",-87.6297982,41.8781136
"4994",-74.4056612,40.0583238
"4995",-95.712891,37.09024
"4996",-102.0430476,19.4064492
"4997",-77.297508,18.109581
"4998",-77.1772604,38.9338676
"4999",-80.8575394,35.2205059
"5000",-77.297508,18.109581
